X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63
0.0,0.0,0.0,0.0,0.7167888730701706,0.0,0.36267794679164034,0.0,8.151305502642467e-39,2.424402991162393e-53,0.0,0.0,0.0,0.0,0.0,0.0,7.683408326359165e-43,0.0,0.0,0.0,0.0,0.0,0.0,3.2390184856227794e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9552399093097524e-24,0.32589908910217696,0.0,2.9528173531233625e-66,0.0,0.0,0.0,0.0,3.824980869684511e-06,0.0,0.0,0.49846584844052816,0.0,0.0,0.0,0.0,1.6930829133012638e-70,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3204659437141371,0.0,1.8846843029704682e-12,0.0,0.3601423158524329,0.4331528922528177,0.0,0.0,0.0,0.0,0.0,0.0,0.11137755300353248,0.0,0.0,0.0,0.0,0.0,0.0,0.25332735932744493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47905197806327465,0.024308054270864857,0.0,0.08739446517145796,0.0,0.0,0.0,0.0,0.296942239194026,0.0,0.0,4.263453878493955e-05,0.0,0.0,0.0,0.0,0.42131198169688844,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19484911579263933,0.0,1.900640063453769e-37,0.0,0.0811318796844054,0.5661747470553545,0.0,0.0,0.0,0.0,0.0,0.0,0.2875616571796554,0.0,0.0,0.0,0.0,0.0,0.0,0.2594293232267302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39601008977424945,3.180788283910371e-11,0.0,0.18163965577707103,0.0,0.0,0.0,0.0,0.2689552481582381,0.0,0.0,1.6731219517510283e-20,0.0,0.0,0.0,0.0,0.47196232294012286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10712237817335994,0.0,8.372071541080641e-66,0.0,0.05427618652350668,0.6434195946421896,0.0,0.0,0.0,0.0,0.0,0.0,0.5146853281599595,0.0,0.0,0.0,0.0,0.0,0.0,0.3439117921983328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308494849156438,5.833055965120782e-32,0.0,0.14617304836182887,0.0,0.0,0.0,0.0,0.15696970986997366,0.0,0.0,1.8573507463014326e-55,0.0,0.0,0.0,0.0,0.29852349069271544,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10061759978286802,0.0,2.1789742998124453e-73,0.0,0.03652766741040887,0.6897508498166166,0.0,0.0,0.0,0.0,0.0,0.0,0.4694667804059868,0.0,0.0,0.0,0.0,0.0,0.0,0.2688196486079837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21200164868998822,2.246611464741914e-40,0.0,0.1929471442470539,0.0,0.0,0.0,0.0,0.12706542896566603,0.0,0.0,1.4559685715710825e-64,0.0,0.0,0.0,0.0,0.3490037380368098,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.06100391956763017,0.0,4.3810714945765754e-86,0.0,0.034664630565093786,0.7634292496423962,0.0,0.0,0.0,0.0,0.0,0.0,0.4488488669467307,0.0,0.0,0.0,0.0,0.0,0.0,0.27771402265890277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16843330350580935,7.236707975559059e-49,0.0,0.1883171679737076,0.0,0.0,0.0,0.0,0.16719968566811194,0.0,0.0,6.529048666261817e-77,0.0,0.0,0.0,0.0,0.2046299437126271,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12731931112460088,0.0,7.010398405052434e-83,0.0,8.016003234842677e-07,0.8956553523477896,0.0,0.0,0.0,0.0,0.0,0.0,0.33349423826527186,0.0,0.0,0.0,0.0,0.0,0.0,0.21115148928518257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864949371175906,5.848816833157411e-48,0.0,0.11829428023301623,0.0,0.0,0.0,0.0,0.003896118567748375,0.0,0.0,5.671732780912209e-68,0.0,0.0,0.0,0.0,0.0626136984237018,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.18899922384764511,0.0,4.7131240161473945e-33,0.0,0.02536483908627266,0.4341375365820663,0.0,0.0,0.0,0.0,0.0,0.0,0.4971623320068403,0.0,0.0,0.0,0.0,0.0,0.0,0.31864407689774626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3899109957316212,7.951434544391016e-08,0.0,0.20331367335401426,0.0,0.0,0.0,0.0,0.3784974381812131,0.0,0.0,6.726141289917822e-21,0.0,0.0,0.0,0.0,0.2997144315347514,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6010650839468777,0.0,0.09021603261694525,0.0,0.3103915557899665,3.697003279940625e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.29190834793566517,0.0,0.0,0.0,0.0,0.0,0.0,0.07797435522612085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22717973039121203,0.23178557255854373,0.0,2.9531380538073215e-12,0.0,0.0,0.0,0.0,0.5095962627029841,0.0,0.0,0.27915031477297714,0.0,0.0,0.0,0.0,1.0675246620918528e-15,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5215912095924884,0.0,0.000396358233157392,0.0,0.24370642942746085,0.04885397298906696,0.0,0.0,0.0,0.0,0.0,0.0,0.4435662412418709,0.0,0.0,0.0,0.0,0.0,0.0,0.2985775691277632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37776084215617944,0.03968292175894852,0.0,0.20631554268292998,0.0,0.0,0.0,0.0,0.3397461186720547,0.0,0.0,0.01143196415429081,0.0,0.0,0.0,0.0,0.2790360857373757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13820815618396057,0.0,1.9688829191311571e-56,0.0,0.14481832092021116,0.6351573130082082,0.0,0.0,0.0,0.0,0.0,0.0,0.38649321309769025,0.0,0.0,0.0,0.0,0.0,0.0,0.29226597550016276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814069170623856,2.3861807189793007e-21,0.0,0.18202181053208702,0.0,0.0,0.0,0.0,0.21202986063789592,0.0,0.0,5.26352259820552e-44,0.0,0.0,0.0,0.0,0.3132811920976064,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6579169102335007,0.0,0.046978674661057644,0.0,1.1360464763589648e-10,4.965293072905489e-31,0.0,0.0,0.0,0.0,0.0,0.0,5.006865570029944e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.6642310367297575e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27443738175314164,0.2959713919931047,0.0,5.36176823782674e-32,0.0,0.0,0.0,0.0,0.5058569331118509,0.0,0.0,0.38227237043332174,0.0,0.0,0.0,0.0,7.72026647308991e-35,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.47702451453688194,0.0,0.07462779025802571,0.0,0.05421180682351074,1.737502411823755e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.38809059009422286,0.0,0.0,0.0,0.0,0.0,0.0,0.1873152309345791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810435748638327,0.27285397820300167,0.0,1.2521250877121436e-08,0.0,0.0,0.0,0.0,0.5642217122208519,0.0,0.0,0.3262777323973443,0.0,0.0,0.0,0.0,3.064322519646643e-14,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6023702025112477,0.0,0.06345901828296338,0.0,5.29988963942729e-17,9.346930342209761e-36,0.0,0.0,0.0,0.0,0.0,0.0,4.6839213001897e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.1908673755458168e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286524451951652,0.28558355465823454,0.0,3.5139678569808384e-38,0.0,0.0,0.0,0.0,0.6534587591957794,0.0,0.0,0.35289998749266527,0.0,0.0,0.0,0.0,1.0448232258482975e-40,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5261090104534636,0.0,0.0011105316237461393,0.0,0.21783283970055764,0.002086321211032039,0.0,0.0,0.0,0.0,0.0,0.0,0.14794454056394618,0.0,0.0,0.0,0.0,0.0,0.0,0.3365474812413371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26320811445136694,0.051729527042773046,0.0,0.37371739324221676,0.0,0.0,0.0,0.0,0.4787387807617335,0.0,0.0,0.0677566102158796,0.0,0.0,0.0,0.0,0.30854474377693136,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5984512484425928,0.0,0.05632877533817413,0.0,1.6055629799230978e-24,3.110193259818225e-44,0.0,0.0,0.0,0.0,0.0,0.0,2.0823780479817534e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.780351318527965e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0004084961381734e-09,0.37495841423474036,0.0,5.05961709197634e-50,0.0,0.0,0.0,0.0,0.5191170395383766,0.0,0.0,0.47812849649637507,0.0,0.0,0.0,0.0,2.692184278965442e-51,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10053626720381013,0.0,2.122626894911758e-61,0.0,0.03080434112945184,0.5572187081253369,0.0,0.0,0.0,0.0,0.0,0.0,0.5409204634375275,0.0,0.0,0.0,0.0,0.0,0.0,0.328167360705922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27075794156449373,9.225502958052452e-25,0.0,0.2678564339236049,0.0,0.0,0.0,0.0,0.30627623607381377,0.0,0.0,3.642031073722031e-47,0.0,0.0,0.0,0.0,0.1982423606679962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.23791896257614076,0.0,1.2403564524497422e-34,0.0,0.04906645501159163,0.36187523323930687,0.0,0.0,0.0,0.0,0.0,0.0,0.4153848965207075,0.0,0.0,0.0,0.0,0.0,0.0,0.6128666498946894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893328981726485,4.957139675880531e-07,0.0,0.3623451013712111,0.0,0.0,0.0,0.0,0.21604214647034417,0.0,0.0,9.148578475406031e-22,0.0,0.0,0.0,0.0,0.014195615244503025,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.22277233427673976,0.0,1.1885328479302511e-32,0.0,0.12537022421492183,0.3777986492499051,0.0,0.0,0.0,0.0,0.0,0.0,0.29952205521322267,0.0,0.0,0.0,0.0,0.0,0.0,0.46774929898069184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248899203651328,4.132394790029905e-10,0.0,0.34840524845628595,0.0,0.0,0.0,0.0,0.2789824258640917,0.0,0.0,4.515341165368723e-22,0.0,0.0,0.0,0.0,0.09323768946216618,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0852824243644582,0.0,6.921030823586581e-86,0.0,0.01358203935639702,0.7978448377165444,0.0,0.0,0.0,0.0,0.0,0.0,0.27893121993618464,0.0,0.0,0.0,0.0,0.0,0.0,0.33765377946750375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31730101432278685,4.197479940311684e-43,0.0,0.2194680561551072,0.0,0.0,0.0,0.0,0.10645856565356977,0.0,0.0,6.025995631957124e-70,0.0,0.0,0.0,0.0,0.06319622949938523,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3528332094214968,0.0,9.91645202171858e-09,0.0,0.05938682142660369,0.18569486679457875,0.0,0.0,0.0,0.0,0.0,0.0,0.499126251570668,0.0,0.0,0.0,0.0,0.0,0.0,0.34108041974957154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3628400513499257,0.04284832439052235,0.0,0.4148372170048985,0.0,0.0,0.0,0.0,0.40754806072590655,0.0,0.0,3.3284051502672243e-07,0.0,0.0,0.0,0.0,0.019033136687500916,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.08753857968972245,0.0,2.0514983923606001e-81,0.0,0.003086344397300781,0.6782333836795149,0.0,0.0,0.0,0.0,0.0,0.0,0.45706850730174664,0.0,0.0,0.0,0.0,0.0,0.0,0.46427868620360613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13895033154042868,4.505925394857172e-44,0.0,0.27382333864499764,0.0,0.0,0.0,0.0,0.11421411420483206,0.0,0.0,4.552877597831875e-71,0.0,0.0,0.0,0.0,0.02300762202678677,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13546959711860335,0.0,2.0370375277003178e-54,0.0,0.030469824553488168,0.4983512045538729,0.0,0.0,0.0,0.0,0.0,0.0,0.6365562426570338,0.0,0.0,0.0,0.0,0.0,0.0,0.40839013972885846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18648001632961048,1.497502731031789e-22,0.0,0.2693076074172347,0.0,0.0,0.0,0.0,0.21150654072719247,0.0,0.0,1.2603766268876451e-42,0.0,0.0,0.0,0.0,0.09133946573655277,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6490185714669755,0.0,0.22119827743933085,0.0,5.034234543361715e-06,4.989341171994046e-27,0.0,0.0,0.0,0.0,0.0,0.0,8.523866309330114e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.406653200470756e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222744640451155,0.21848429806541403,0.0,2.1244036381494153e-28,0.0,0.0,0.0,0.0,0.46995849480432117,0.0,0.0,0.3967228382729221,0.0,0.0,0.0,0.0,3.745889454858292e-30,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7283564083890782,0.0,0.23983219957200871,0.0,8.214686725746819e-14,2.4360444168734855e-34,0.0,0.0,0.0,0.0,0.0,0.0,8.02191984102139e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.3292767829385106e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00347604159512705,0.22596850867027563,0.0,6.219180046800352e-39,0.0,0.0,0.0,0.0,0.4819621660413743,0.0,0.0,0.35863083963301545,0.0,0.0,0.0,0.0,2.8413277473568832e-40,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6512889418135526,0.0,0.1548887977252335,0.0,0.0001886191211072226,1.2604343553082055e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.000686690593304897,0.0,0.0,0.0,0.0,0.0,0.0,0.42363968573253746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24266410374864095,0.21307579207081723,0.0,1.282169982839775e-17,0.0,0.0,0.0,0.0,0.35327933807958056,0.0,0.0,0.37850711094142464,0.0,0.0,0.0,0.0,1.8153916459456186e-23,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19862229390503888,0.0,1.5701748947942926e-38,0.0,0.20974808177547016,0.5815380981047693,0.0,0.0,0.0,0.0,0.0,0.0,0.2420125153910264,0.0,0.0,0.0,0.0,0.0,0.0,0.3242514203798575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656825118952547,2.934608766835032e-10,0.0,0.36658321823230144,0.0,0.0,0.0,0.0,0.21456912120540494,0.0,0.0,2.3346386489078772e-26,0.0,0.0,0.0,0.0,0.3170370051167815,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5587899708746089,0.0,0.20473509710065466,0.0,4.480865871191982e-58,3.371462528220296e-67,0.0,0.0,0.0,0.0,0.0,0.0,1.166611430030686e-62,0.0,0.0,0.0,0.0,0.0,0.0,1.2137510431031189e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8734947185426033e-44,0.47000702046972215,0.0,7.276622126851278e-90,0.0,0.0,0.0,0.0,7.100435681320553e-17,0.0,0.0,0.6518670947166406,0.0,0.0,0.0,0.0,1.0563489970809797e-94,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7571107500621238,0.0,0.16164156397740845,0.0,5.451210060197013e-42,2.69004505007425e-57,0.0,0.0,0.0,0.0,0.0,0.0,5.62068286337209e-45,0.0,0.0,0.0,0.0,0.0,0.0,1.4489194195514153e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359426565395798e-27,0.3921444848832301,0.0,1.7547806067563835e-70,0.0,0.0,0.0,0.0,4.734169030558111e-07,0.0,0.0,0.4968682118135021,0.0,0.0,0.0,0.0,1.7319419712907358e-74,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4972628085734037,0.0,0.0004900479634050035,0.0,0.5133600018045628,0.17991635509703569,0.0,0.0,0.0,0.0,0.0,0.0,0.1361601945702674,0.0,0.0,0.0,0.0,0.0,0.0,0.3012221790817375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37565463012652667,0.042698012324458176,0.0,0.20765512100469327,0.0,0.0,0.0,0.0,0.27851889216236775,0.0,0.0,0.015362065060514537,0.0,0.0,0.0,0.0,0.28927104247855584,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.20039151144744774,0.0,7.991239222270446e-40,0.0,0.42508383813055073,0.5380901388896524,0.0,0.0,0.0,0.0,0.0,0.0,0.2611026601800482,0.0,0.0,0.0,0.0,0.0,0.0,0.320691611045467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3840937872313896,5.384490404913671e-11,0.0,0.06455536732588794,0.0,0.0,0.0,0.0,0.15266712020056997,0.0,0.0,1.1180738051134002e-24,0.0,0.0,0.0,0.0,0.37892688496729726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14060619247290027,0.0,1.0066000417080836e-63,0.0,0.15487222084701227,0.7708435411944485,0.0,0.0,0.0,0.0,0.0,0.0,0.3195815994866245,0.0,0.0,0.0,0.0,0.0,0.0,0.14756398944328009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524395280468629,3.044407455779931e-31,0.0,0.2819960612160692,0.0,0.0,0.0,0.0,0.11145347563161255,0.0,0.0,4.709083933584741e-51,0.0,0.0,0.0,0.0,0.28717212267885245,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.09847577279753092,0.0,2.248928631650147e-68,0.0,0.05695906594043846,0.6456514345594148,0.0,0.0,0.0,0.0,0.0,0.0,0.40062983411607267,0.0,0.0,0.0,0.0,0.0,0.0,0.34788389944622844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918866467393814,4.138417271062347e-31,0.0,0.3541576613891346,0.0,0.0,0.0,0.0,0.22851936375904366,0.0,0.0,5.129476399296996e-55,0.0,0.0,0.0,0.0,0.1606809798155547,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.24468744017725305,0.0,1.8836324073313253e-29,0.0,0.21091944586953507,0.44543816825206306,0.0,0.0,0.0,0.0,0.0,0.0,0.4543115926120906,0.0,0.0,0.0,0.0,0.0,0.0,0.4090308336722651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25172008882412367,2.167019463003077e-08,0.0,0.33133742314758413,0.0,0.0,0.0,0.0,0.2544437484314165,0.0,0.0,2.145325495939365e-21,0.0,0.0,0.0,0.0,0.2926286451288382,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.11248397699121049,0.0,3.929077389741626e-63,0.0,0.07070407494152955,0.697173207827788,0.0,0.0,0.0,0.0,0.0,0.0,0.3516612550816567,0.0,0.0,0.0,0.0,0.0,0.0,0.31129210609850383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132970363393153,4.1150485376476935e-27,0.0,0.30631843543861653,0.0,0.0,0.0,0.0,0.2329874175970621,0.0,0.0,3.563268315974073e-50,0.0,0.0,0.0,0.0,0.1716398547018108,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6423347338741674,0.0,0.16327988889411787,0.0,2.1413044333567538e-13,2.4505449254177404e-30,0.0,0.0,0.0,0.0,0.0,0.0,4.921381768045242e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.11249965920179e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21730857045949228,0.3299878501721066,0.0,1.7716884410453854e-34,0.0,0.0,0.0,0.0,0.4531597092521504,0.0,0.0,0.44640458039280567,0.0,0.0,0.0,0.0,1.299011920218253e-38,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.17487101467920377,0.0,4.54628883479624e-45,0.0,0.05398781687240309,0.510222282062803,0.0,0.0,0.0,0.0,0.0,0.0,0.5780147080634093,0.0,0.0,0.0,0.0,0.0,0.0,0.3352147055980492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24021835511330542,5.7747518456944925e-15,0.0,0.15104230547289427,0.0,0.0,0.0,0.0,0.21520313562020585,0.0,0.0,2.0704654338341387e-31,0.0,0.0,0.0,0.0,0.3645239901536661,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3196049893613313,0.0,6.787642615778429e-16,0.0,0.38102793157794934,0.4292276799375587,0.0,0.0,0.0,0.0,0.0,0.0,0.14557806841222845,0.0,0.0,0.0,0.0,0.0,0.0,0.22378964355400519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771734247667298,0.01832785503654078,0.0,0.29338498967687887,0.0,0.0,0.0,0.0,0.23889811341513972,0.0,0.0,9.461960042599817e-10,0.0,0.0,0.0,0.0,0.354939062387706,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.17028191285743435,0.0,1.1489082322852964e-62,0.0,2.9778417317325487e-05,0.6522574833274312,0.0,0.0,0.0,0.0,0.0,0.0,0.4202636291696713,0.0,0.0,0.0,0.0,0.0,0.0,0.5788419171232588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699829768590389,1.2243764774074945e-29,0.0,0.16935784761195477,0.0,0.0,0.0,0.0,0.01723980521183575,0.0,0.0,2.3585912425860563e-49,0.0,0.0,0.0,0.0,0.002802357379650364,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15914450195856172,0.0,3.9723408204427544e-63,0.0,0.20181290944527527,0.7921386850743678,0.0,0.0,0.0,0.0,0.0,0.0,0.13728260283691282,0.0,0.0,0.0,0.0,0.0,0.0,0.2017689174418593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938631163720081,3.242356529743941e-30,0.0,0.18503962606786956,0.0,0.0,0.0,0.0,0.055287623860477836,0.0,0.0,4.849639973339212e-47,0.0,0.0,0.0,0.0,0.3510722943605284,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2558024887392964,0.0,1.0029728319480635e-26,0.0,0.25396670415091427,0.4886523941894386,0.0,0.0,0.0,0.0,0.0,0.0,0.3988643015853447,0.0,0.0,0.0,0.0,0.0,0.0,0.18185780448106478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41296309791091945,1.3653766918157707e-05,0.0,0.1583332595819815,0.0,0.0,0.0,0.0,0.265510184274041,0.0,0.0,2.0600705569069876e-16,0.0,0.0,0.0,0.0,0.41595221599950205,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.17437064462997676,0.0,2.3632133507472403e-45,0.0,0.17978620468736844,0.559354734565664,0.0,0.0,0.0,0.0,0.0,0.0,0.2475364780555576,0.0,0.0,0.0,0.0,0.0,0.0,0.3899026985630464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31260236962106014,3.651380232931551e-15,0.0,0.203051883994901,0.0,0.0,0.0,0.0,0.2613405236892358,0.0,0.0,1.5698145330764116e-31,0.0,0.0,0.0,0.0,0.4514936091361358,0.0,0.0,0.0
